City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Sagua La Grande,CU,22.81,-80.08,66.2,77,40,4.7,scattered clouds
348,Matozinhos,BR,-19.56,-44.08,77.0,60,0,8.05,clear sky
349,Ulaanbaatar,MN,47.91,106.88,-31.0,66,0,2.24,clear sky
350,Humboldt,US,40.67,-123.92,54.0,76,1,2.08,clear sky
351,Ginda,IN,30.69,78.49,34.88,40,0,6.91,clear sky
352,Price,US,39.6,-110.81,26.6,63,1,4.7,clear sky
353,Baza,ES,37.49,-2.77,37.99,79,43,12.44,scattered clouds
354,Sept-Iles,CA,50.2,-66.38,16.0,61,100,16.11,overcast clouds
355,Beloha,MG,-25.17,45.05,78.33,69,11,10.67,few clouds
356,Lensk,RU,60.73,114.93,-22.04,83,100,13.33,overcast clouds
357,Flin Flon,CA,54.77,-101.86,17.6,85,75,4.7,broken clouds
358,Libohove,AL,40.03,20.26,61.0,63,20,13.87,few clouds
359,Adrar,MR,20.5,-10.07,70.27,34,99,7.56,overcast clouds
360,Lorengau,PG,-2.02,147.27,86.32,61,19,5.59,few clouds
361,Juneau,US,58.3,-134.42,37.4,93,90,10.29,light rain
362,Clyde River,CA,70.47,-68.59,-9.4,91,20,4.7,few clouds
363,Mana,GF,5.66,-53.78,77.36,89,68,6.64,broken clouds
364,Zhuzhou,CN,27.83,113.15,32.0,85,0,15.66,mist
365,Puro,PH,12.48,123.38,81.12,81,84,7.0,broken clouds
366,Honningsvag,NO,70.98,25.97,34.39,87,75,24.34,broken clouds
367,Antofagasta,CL,-23.65,-70.4,69.8,77,20,9.17,few clouds
368,Port Macquarie,AU,-31.43,152.92,75.99,73,40,6.93,scattered clouds
369,Kichera,RU,55.94,110.1,-10.32,74,2,4.81,clear sky
370,Hohhot,CN,40.81,111.65,-7.6,48,0,8.95,clear sky
371,Hasaki,JP,35.73,140.83,55.4,93,75,4.7,mist
372,Awjilah,LY,29.11,21.29,53.22,56,0,8.99,clear sky
373,Udachnyy,RU,66.42,112.4,-14.8,75,90,8.95,light snow
374,Chifeng,CN,42.27,118.96,-12.59,78,26,13.94,scattered clouds
375,Turan,VN,16.07,108.22,75.2,88,75,9.17,light rain
376,Chiang Klang,TH,19.29,100.86,55.4,100,0,2.24,clear sky
377,Cajnice,BA,43.56,19.07,41.0,80,63,10.29,broken clouds
378,Mersing,MY,2.43,103.84,73.4,100,100,3.36,overcast clouds
379,Nkan,GA,0.38,9.78,80.6,88,40,6.93,scattered clouds
380,Burnie,AU,-41.07,145.92,70.0,50,8,8.99,clear sky
381,Svetlyy,RU,54.67,20.13,41.0,80,75,8.95,broken clouds
382,Darhan,MN,49.49,105.92,-15.81,81,0,6.38,clear sky
383,Maragogi,BR,-9.01,-35.22,76.46,76,64,7.94,broken clouds
384,Kontagora,NG,10.4,5.47,71.76,28,22,5.61,few clouds
385,Upington,ZA,-28.45,21.26,80.6,54,75,16.11,broken clouds
386,Kabinda,CD,-6.13,24.48,68.14,96,100,1.77,light rain
387,Eureka,US,40.8,-124.16,53.01,74,72,4.27,broken clouds
388,Tevaitoa,PF,-16.78,-151.5,81.41,77,89,14.65,light rain
389,Lowestoft,GB,52.48,1.75,37.99,96,61,16.67,broken clouds
390,San Carlos De Bariloche,AR,-41.15,-71.31,46.4,81,75,17.22,moderate rain
391,Nyrob,RU,60.73,56.72,-18.9,87,98,3.44,overcast clouds
392,Port-Gentil,GA,-0.72,8.78,78.8,94,20,5.82,moderate rain
393,Buala,SB,-8.14,159.59,84.31,70,90,7.56,overcast clouds
394,Yuancheng,CN,36.65,107.79,3.29,67,0,6.8,clear sky
395,Ostrogozhsk,RU,50.87,39.08,31.96,98,100,11.68,overcast clouds
396,Yendi,GH,9.44,-0.01,74.97,19,5,4.68,clear sky
397,Fortuna,US,40.6,-124.16,54.0,76,1,3.71,clear sky
398,Zhangjiakou,CN,40.81,114.88,-5.98,69,0,12.95,clear sky
399,Haukipudas,FI,65.18,25.35,27.0,92,90,12.75,snow
400,Bujaru,BR,-1.51,-48.04,77.0,94,0,3.36,clear sky
401,Kulhudhuffushi,MV,6.62,73.07,81.37,79,92,11.77,light rain
402,San Antonio,US,29.42,-98.49,70.0,73,20,13.87,few clouds
403,Jurm,AF,36.86,70.83,19.8,59,1,5.88,clear sky
404,Uhlove,UA,44.82,33.6,55.58,57,95,14.47,overcast clouds
405,Igis,CH,46.95,9.57,24.01,85,69,4.0,broken clouds
406,Borgo San Lorenzo,IT,43.96,11.38,44.6,93,75,3.36,moderate rain
407,Denpasar,ID,-8.65,115.22,78.8,94,75,3.36,broken clouds
408,Mbandaka,CD,0.05,18.26,74.5,81,100,2.48,overcast clouds
409,Puerto Carreno,CO,6.19,-67.49,77.0,86,87,5.99,light rain
410,Broken Hill,AU,-31.95,141.43,75.2,27,69,12.75,broken clouds
411,Barra Do Pirai,BR,-22.47,-43.83,77.0,78,75,3.36,moderate rain
412,Hamilton,US,39.18,-84.53,36.0,51,90,11.41,overcast clouds
413,Venado Tuerto,AR,-33.75,-61.97,82.99,56,0,1.99,clear sky
414,Burgeo,CA,47.62,-57.62,37.87,94,100,12.57,overcast clouds
415,Tuban,ID,-6.9,112.06,76.21,85,100,6.55,overcast clouds
416,Los Alamos,US,35.89,-106.31,32.0,88,40,4.43,scattered clouds
417,Manakara,MG,-22.13,48.02,75.76,88,89,8.14,light rain
418,Magrath,CA,49.42,-112.87,26.6,73,4,8.05,clear sky
419,Jaciara,BR,-15.97,-54.97,73.98,86,21,1.1,light rain
420,La Asuncion,VE,11.03,-63.86,77.11,86,31,7.16,scattered clouds
421,Hovd,MN,48.01,91.64,-12.8,85,4,0.78,clear sky
422,Laguna,US,38.42,-121.42,57.99,30,1,8.05,clear sky
423,Puerto Lempira,HN,15.27,-83.77,76.33,87,94,12.44,overcast clouds
424,Uvat,RU,59.14,68.9,-8.27,90,100,8.16,overcast clouds
425,Ponta Delgada,PT,37.73,-25.67,51.8,87,40,6.93,scattered clouds
426,Wakkanai,JP,45.41,141.67,12.2,78,75,11.41,light shower snow
427,Samarai,PG,-10.62,150.67,86.52,67,100,8.12,overcast clouds
428,Bathsheba,BB,13.22,-59.52,75.2,94,20,5.82,few clouds
429,Omsukchan,RU,62.53,155.8,-29.52,79,100,10.8,overcast clouds
430,Berezna,UA,51.57,31.78,33.46,97,91,7.45,overcast clouds
431,Bubaque,GW,11.28,-15.83,80.01,75,4,11.52,clear sky
432,Belawan,ID,3.78,98.68,75.2,100,40,2.24,mist
433,Takoradi,GH,4.88,-1.76,79.75,86,55,7.4,broken clouds
434,Nokha,IN,27.6,73.42,43.16,60,13,5.75,few clouds
435,Raniganj,IN,23.62,87.13,59.92,49,2,4.63,clear sky
436,Pokhara,NP,28.23,83.98,49.78,41,0,3.89,clear sky
437,Voh,NC,-20.97,164.7,85.1,67,44,8.68,scattered clouds
438,Gorom-Gorom,BF,14.44,-0.24,69.51,20,7,8.12,clear sky
439,Sibolga,ID,1.74,98.78,75.43,86,100,2.62,light rain
440,Tamluk,IN,22.3,87.92,53.6,81,0,5.23,mist
441,Skibbereen,IE,51.55,-9.27,35.6,73,75,6.93,broken clouds
442,Figeac,FR,44.75,1.92,36.0,98,73,3.0,light rain
443,Cervo,ES,43.67,-7.41,46.99,75,82,15.43,broken clouds
444,Rudbar,AF,30.15,62.6,35.65,62,7,1.63,clear sky
445,Roma,US,43.21,-75.46,19.0,72,40,3.89,scattered clouds
446,Hokitika,NZ,-42.72,170.97,62.11,68,97,5.99,overcast clouds
447,Frederick,US,39.47,-77.4,28.99,74,1,4.27,clear sky
448,Port Hawkesbury,CA,45.62,-61.35,30.99,74,90,16.11,light snow
449,Haines Junction,CA,60.75,-137.51,20.03,94,100,0.74,overcast clouds
450,Lagunas,PE,-5.23,-75.68,75.2,90,39,1.59,scattered clouds
451,Saint Marys,US,30.73,-81.55,57.2,88,75,6.93,broken clouds
452,La Estancia,MX,20.42,-100.07,68.0,27,5,9.17,clear sky
453,Opuwo,NA,-18.06,13.84,68.23,62,100,6.17,overcast clouds
454,Coruripe,BR,-10.13,-36.18,76.24,73,75,9.13,broken clouds
455,Nampula,MZ,-15.12,39.27,77.0,88,75,8.05,light rain
456,Maniitsoq,GL,65.42,-52.9,27.48,98,100,25.48,snow
457,Shache,CN,38.42,77.24,18.7,90,0,3.51,clear sky
458,Beyneu,KZ,45.32,55.2,25.0,91,0,9.8,clear sky
459,Ranong,TH,9.97,98.63,73.4,94,40,3.71,scattered clouds
460,Segamat,MY,2.51,102.82,75.2,100,20,2.51,few clouds
461,Myanaung,MM,18.28,95.32,59.86,60,71,8.14,broken clouds
462,Tuzha,RU,57.61,47.94,-4.65,91,91,6.55,overcast clouds
463,Brigantine,US,39.41,-74.36,34.0,78,1,4.7,clear sky
464,Rodez,FR,44.5,2.58,36.0,100,90,11.41,light rain
465,Muscat,OM,23.61,58.59,60.8,72,0,3.36,clear sky
466,Wahiawa,US,21.5,-158.02,82.4,73,90,5.82,overcast clouds
467,Caloundra,AU,-26.8,153.13,73.0,96,100,1.01,light rain
468,Mareeba,AU,-17.0,145.43,89.01,70,75,5.82,broken clouds
469,Praia,CV,14.92,-23.51,73.4,83,75,20.8,broken clouds
470,Alice Springs,AU,-23.7,133.88,80.01,19,13,11.41,few clouds
471,Acapulco,MX,16.86,-99.89,80.6,69,20,6.93,few clouds
472,Rancho Mirage,US,33.74,-116.41,64.4,23,1,9.17,clear sky
473,Ordynskoye,RU,54.37,81.9,9.7,95,100,8.81,overcast clouds
474,San Isidro,PE,-12.12,-77.05,70.0,88,90,13.87,overcast clouds
475,San Narciso,PH,15.01,120.08,78.8,88,75,4.7,broken clouds
476,Meadow Lake,US,34.8,-106.54,39.99,41,40,17.22,scattered clouds
477,Kota Kinabalu,MY,5.97,116.07,75.2,100,20,2.24,few clouds
478,Ilebo,CD,-4.32,20.58,70.23,91,100,0.36,overcast clouds
479,Salalah,OM,17.02,54.09,71.6,43,0,8.05,clear sky
480,Rio Branco,BR,-9.97,-67.81,73.4,94,0,2.24,clear sky
481,Bolkhov,RU,53.44,36.0,33.67,95,100,13.58,overcast clouds
482,Kidal,ML,18.44,1.41,66.31,25,33,7.07,scattered clouds
483,Korsakov,RU,46.63,142.78,-5.8,76,3,11.18,clear sky
484,Knin,HR,44.04,16.2,55.4,82,100,9.17,overcast clouds
485,Sao Luis Do Quitunde,BR,-9.32,-35.56,73.4,83,20,5.82,few clouds
486,Bay Roberts,CA,47.6,-53.26,37.0,100,90,10.29,light intensity drizzle
487,Mayo,US,38.89,-76.51,34.0,55,1,3.36,clear sky
488,Havoysund,NO,71.0,24.66,33.8,69,0,31.09,clear sky
489,Itainopolis,BR,-7.45,-41.48,79.95,39,3,5.59,clear sky
490,Karratha,AU,-20.74,116.85,89.4,54,51,9.1,broken clouds
491,Washington,US,47.5,-120.5,34.0,80,100,2.44,overcast clouds
492,Baruun-Urt,MN,46.68,113.28,-20.54,82,0,12.15,clear sky
493,Tarragona,ES,41.13,1.25,48.0,49,0,10.29,clear sky
494,Banda Aceh,ID,5.56,95.32,77.47,83,45,9.73,scattered clouds
495,Stykkisholmur,IS,65.08,-22.73,29.91,95,94,5.12,overcast clouds
496,Havre,FR,49.58,0.33,41.0,75,90,12.75,overcast clouds
497,Vuktyl,RU,63.86,57.31,-17.93,88,98,4.81,overcast clouds
498,Carballo,ES,43.21,-8.69,44.01,84,40,1.99,scattered clouds
499,Veraval,IN,20.9,70.37,61.81,36,38,14.16,scattered clouds
500,Zabid,YE,14.2,43.32,76.68,70,0,5.32,clear sky
501,Timmins,CA,48.47,-81.33,19.4,79,40,8.05,scattered clouds
502,Lagoa,PT,39.05,-27.98,57.36,74,100,17.74,overcast clouds
503,Zhangye,CN,38.93,100.45,3.33,84,0,2.01,clear sky
504,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.34,88,87,13.24,overcast clouds
505,Denia,ES,38.84,0.11,52.0,51,24,8.99,few clouds
506,Alugan,PH,12.22,125.48,81.9,80,84,1.34,broken clouds
507,Wukari,NG,7.85,9.78,75.11,25,12,4.43,few clouds
508,Conceicao Do Araguaia,BR,-8.26,-49.26,79.66,65,85,2.46,overcast clouds
509,Katherine,AU,-14.47,132.27,75.2,100,90,5.82,light rain
510,Verkhniy Baskunchak,RU,48.23,46.72,19.06,97,51,9.84,broken clouds
511,Mokhsogollokh,RU,61.47,128.92,-38.49,82,100,1.36,overcast clouds
512,Bairiki,KI,1.33,172.98,80.6,88,90,13.87,shower rain
513,Nemuro,JP,43.32,145.57,19.4,85,75,2.24,light shower snow
514,Mount Gambier,AU,-37.83,140.77,64.4,68,90,8.05,overcast clouds
515,La Plaine,DM,15.33,-61.25,76.55,83,74,9.4,broken clouds
516,Srandakan,ID,-7.94,110.25,76.86,90,100,8.16,overcast clouds
517,Ulladulla,AU,-35.35,150.47,68.0,82,90,9.17,overcast clouds
518,Oshawa,CA,43.9,-78.85,23.0,92,75,4.7,broken clouds
519,Asfi,MA,32.3,-9.24,56.55,76,17,13.35,few clouds
520,Zhenhai,CN,24.26,118.09,57.2,76,90,13.42,overcast clouds
521,San Ramon,US,37.78,-121.98,59.0,26,1,3.36,clear sky
522,Smoky Lake,CA,54.12,-112.47,10.4,92,16,2.24,few clouds
523,West Wendover,US,40.74,-114.07,30.2,63,1,4.7,clear sky
524,Port Augusta,AU,-32.5,137.77,78.01,60,97,14.99,overcast clouds
525,Kaniama,CD,-7.57,24.18,67.23,98,92,2.08,overcast clouds
526,San Vicente,AR,-26.62,-54.13,69.3,89,56,1.9,light rain
527,Paita,PE,-5.09,-81.11,69.42,83,51,18.25,broken clouds
528,Luanda,AO,-8.84,13.23,78.8,83,40,6.93,scattered clouds
529,Mujiayingzi,CN,42.12,118.78,-16.33,78,2,12.33,clear sky
530,Porto Novo,BJ,6.5,2.6,79.41,84,10,7.49,clear sky
531,Helong,CN,42.54,129.0,-6.34,74,57,7.92,broken clouds
532,Smirnykh,RU,49.75,142.83,-8.39,82,85,7.7,overcast clouds
533,Krapivinskiy,RU,55.0,86.81,1.4,70,0,6.71,clear sky
534,Axim,GH,4.87,-2.24,79.5,85,59,7.4,broken clouds
535,Morro Bay,US,35.37,-120.85,61.0,60,0,3.0,clear sky
536,Gueret,FR,46.17,1.87,36.0,93,90,2.24,overcast clouds
537,Sabang,ID,5.89,95.32,81.48,79,56,13.67,broken clouds
538,Kaeo,NZ,-35.1,173.78,72.34,44,83,3.8,broken clouds
539,Dondo,MZ,-19.61,34.74,82.4,88,90,23.04,thunderstorm with light rain
540,Eenhana,NA,-17.47,16.33,77.0,73,96,5.82,light rain
541,Cockburn Town,TC,21.46,-71.14,77.0,69,40,8.05,scattered clouds
542,Oktyabrskiy,RU,54.48,53.47,-6.81,91,9,1.45,clear sky
543,Itaituba,BR,-4.28,-55.98,73.15,97,100,0.22,overcast clouds
544,Shitanjing,CN,39.23,106.34,-2.52,56,0,4.94,clear sky
545,Savannah Bight,HN,16.45,-85.85,75.2,88,75,14.81,light rain
546,General Pico,AR,-35.66,-63.76,85.21,23,0,6.38,clear sky
547,Mahebourg,MU,-20.41,57.7,77.0,78,40,10.29,scattered clouds
548,Namibe,AO,-15.2,12.15,72.03,69,99,5.46,overcast clouds
549,Blantyre,MW,-15.79,35.01,70.21,78,100,1.63,overcast clouds
550,Praia Da Vitoria,PT,38.73,-27.07,55.4,76,40,14.74,scattered clouds
551,Manono,CD,-7.3,27.42,67.6,94,80,0.67,broken clouds
552,Graaff-Reinet,ZA,-32.25,24.53,66.0,79,98,4.0,overcast clouds
553,Serik,TR,36.92,31.1,57.0,93,75,5.82,broken clouds
554,Pacifica,US,37.61,-122.49,59.0,51,40,8.05,scattered clouds
555,Sisophon,KH,13.59,102.97,73.0,67,18,7.58,few clouds
556,Bilibino,RU,68.05,166.44,-20.11,83,100,2.77,overcast clouds
557,Birin,NP,26.89,88.07,43.07,85,1,3.8,clear sky
558,Hobyo,SO,5.35,48.53,78.84,79,41,21.09,scattered clouds
559,Tigre,AR,-34.43,-58.58,82.4,69,0,9.17,clear sky
560,Chapada Dos Guimaraes,BR,-15.46,-55.75,87.8,52,0,5.82,clear sky
561,Ust-Tsilma,RU,65.44,52.15,-18.24,87,52,3.69,broken clouds
562,Manokwari,ID,-0.87,134.08,83.14,70,100,1.63,overcast clouds
563,Kalmunai,LK,7.42,81.82,75.56,83,19,5.66,few clouds
564,Khasan,RU,42.43,130.64,3.78,81,0,24.94,clear sky
565,Glace Bay,CA,46.2,-59.96,34.0,81,76,7.0,broken clouds
566,Chitrakonda,IN,18.12,82.08,58.48,76,0,2.04,clear sky
567,Abu Samrah,SY,35.3,37.18,46.2,66,0,4.79,clear sky
568,Seoul,KR,37.57,126.98,12.2,60,75,13.38,broken clouds
569,Colares,PT,38.8,-9.45,48.0,93,20,4.7,few clouds
570,Trelew,AR,-43.25,-65.31,72.1,33,80,24.54,broken clouds
571,Jinchang,CN,38.5,102.17,5.38,80,5,4.52,clear sky
572,Tahoua,NE,14.89,5.27,68.0,18,0,4.7,clear sky
573,Dabakala,CI,8.37,-4.43,75.85,19,61,1.79,broken clouds
574,Ipixuna,BR,-1.76,-48.8,77.0,94,0,3.36,light rain
575,Ust-Nera,RU,64.57,143.2,-23.28,77,100,6.82,overcast clouds
576,Khash,IR,28.22,61.22,36.77,62,83,4.59,broken clouds
577,Miyako,JP,39.64,141.95,34.72,89,100,11.92,snow
578,Shenjiamen,CN,29.96,122.3,32.58,89,37,33.29,scattered clouds
579,Novochernorechenskiy,RU,56.27,91.08,-5.04,83,100,6.29,overcast clouds
580,Fuerte Olimpo,PY,-21.04,-57.87,85.35,56,15,3.6,few clouds
581,Kumluca,TR,36.37,30.29,58.96,79,94,4.0,overcast clouds
582,Port Blair,IN,11.67,92.75,77.97,84,5,9.31,clear sky
583,Itarema,BR,-2.92,-39.92,80.2,76,16,16.26,few clouds
584,Harsin,IR,34.27,47.59,28.4,86,0,2.28,clear sky
585,Auki,SB,-8.77,160.7,82.87,76,93,5.41,moderate rain
586,Aguimes,ES,27.91,-15.45,63.0,72,40,6.93,scattered clouds
587,Batagay,RU,67.63,134.63,-30.95,83,99,2.1,overcast clouds
588,Krasnorechenskiy,RU,44.63,135.35,-16.92,82,44,8.25,scattered clouds
589,Hami,CN,42.8,93.45,10.4,69,0,3.11,clear sky
590,Balikpapan,ID,-1.27,116.83,78.8,88,40,3.36,scattered clouds
591,Marawi,PH,8.0,124.29,73.51,82,90,0.92,overcast clouds
592,Yar-Sale,RU,66.83,70.83,-11.63,90,99,7.81,overcast clouds
593,Kilindoni,TZ,-7.91,39.67,80.94,81,100,13.47,overcast clouds
594,Mtwara,TZ,-10.27,40.18,79.32,85,100,10.85,overcast clouds
595,Agadez,NE,19.75,10.25,54.82,36,0,0.98,clear sky
596,Ambon,ID,-3.7,128.18,84.2,74,40,3.36,scattered clouds
597,Inverell,AU,-29.78,151.12,79.0,62,100,1.01,overcast clouds
598,Mingshui,CN,36.72,117.5,15.01,36,0,1.01,clear sky
599,Saint Anthony,US,45.02,-93.22,21.99,85,90,9.17,mist
600,Kenora,CA,49.82,-94.43,17.6,85,90,13.87,light snow
601,Kieta,PG,-6.22,155.63,85.21,66,100,4.63,overcast clouds
602,Port Shepstone,ZA,-30.74,30.45,75.58,90,99,13.42,overcast clouds
603,Merritt,CA,50.11,-120.79,30.2,86,90,0.94,overcast clouds
604,Roald,NO,62.58,6.13,37.0,65,94,2.24,overcast clouds
605,Zemio,CF,5.03,25.14,78.08,36,95,0.78,overcast clouds
606,Grand-Lahou,CI,5.14,-5.02,79.86,84,45,7.27,scattered clouds
607,Governador Valadares,BR,-18.85,-41.95,72.99,87,53,3.74,broken clouds
608,Rio Gallegos,AR,-51.62,-69.22,53.6,66,40,3.36,light rain
609,Constitucion,CL,-35.33,-72.42,60.49,71,7,15.48,clear sky
610,Te Anau,NZ,-45.42,167.72,60.01,63,90,4.0,overcast clouds
611,Chokwe,MZ,-24.53,32.98,77.52,79,38,4.59,scattered clouds
612,Kitui,KE,-1.37,38.01,64.09,78,35,3.56,scattered clouds
613,Phangnga,TH,8.45,98.53,75.2,94,20,3.36,few clouds
614,Oriximina,BR,-1.77,-55.87,76.12,92,100,1.7,overcast clouds
615,Hambantota,LK,6.12,81.12,71.6,100,20,4.7,few clouds
616,Awbari,LY,26.59,12.78,53.96,39,12,9.1,few clouds
617,Imeni Poliny Osipenko,RU,52.42,136.49,-22.67,86,95,1.45,overcast clouds
618,Catalina,US,32.51,-110.92,53.01,53,57,1.01,broken clouds
619,Hong Gai,VN,20.96,107.09,62.6,51,0,11.41,clear sky
620,Esna,EG,25.29,32.55,59.0,67,0,5.97,clear sky
621,Mahibadhoo,MV,3.78,72.97,82.06,73,62,6.64,broken clouds
622,Sinnamary,GF,5.38,-52.95,77.97,86,40,7.29,scattered clouds
623,Singkang,MY,2.1,102.8,75.2,100,20,3.0,few clouds
624,Krasnyy Chikoy,RU,50.36,108.75,-20.69,82,98,3.83,overcast clouds
625,Yuzhno-Kurilsk,RU,44.03,145.86,21.65,94,100,7.58,overcast clouds
626,Yaan,NG,7.38,8.57,77.27,28,7,1.41,clear sky
627,Kankon,IN,15.02,74.02,71.6,88,34,5.82,haze
628,Neiafu,TO,-18.65,-173.98,84.2,79,40,5.82,scattered clouds
629,Bilma,NE,18.69,12.92,60.04,30,0,5.14,clear sky
630,Berlevag,NO,70.86,29.09,31.35,95,97,15.97,overcast clouds
631,Klamath Falls,US,42.22,-121.78,33.8,55,1,4.7,clear sky
632,Alyangula,AU,-13.85,136.42,84.2,79,75,5.82,broken clouds
633,Zhigansk,RU,66.77,123.37,-5.06,89,95,22.41,overcast clouds
634,Jodhpur,IN,26.29,73.03,45.43,55,0,9.44,clear sky
635,Andahuaylas,PE,-13.66,-73.39,56.52,73,91,2.46,moderate rain
636,Chake Chake,TZ,-5.25,39.77,78.66,82,100,8.95,overcast clouds
637,Gizo,SB,-8.1,156.84,80.76,81,92,11.65,moderate rain
638,Abha,SA,18.22,42.51,55.4,66,0,4.7,clear sky
639,Ubatuba,BR,-23.43,-45.07,73.4,94,75,5.82,broken clouds
640,Harer,ET,9.31,42.13,57.96,80,0,3.58,clear sky
641,Kigorobya,UG,1.62,31.31,72.36,65,42,2.01,scattered clouds
642,Rakiv Lis,UA,51.62,24.92,40.55,78,16,12.24,few clouds
643,Lazarev,RU,52.23,141.51,-16.35,82,56,4.59,broken clouds
644,Manta,EC,-0.95,-80.73,78.8,65,0,13.87,clear sky
645,Athabasca,CA,54.72,-113.29,14.0,78,36,5.82,scattered clouds
646,Chibombo,ZM,-14.66,28.07,65.68,97,100,4.0,overcast clouds
647,Goya,AR,-29.14,-59.26,84.52,49,31,6.6,scattered clouds
648,Jacareacanga,BR,-6.22,-57.75,71.94,97,100,2.42,light rain
649,Aljezur,PT,37.32,-8.8,45.0,43,0,1.99,clear sky
650,Nhulunbuy,AU,-12.23,136.77,86.0,74,40,9.17,scattered clouds
651,Kamaishi,JP,39.27,141.88,30.2,92,75,19.46,light shower snow
652,Saint-Augustin,CA,51.23,-58.65,36.1,96,100,16.6,light rain
653,Touba,CI,8.28,-7.68,72.81,23,0,1.72,clear sky
654,Nogliki,RU,51.83,143.17,-10.7,81,100,10.04,overcast clouds
655,Gamba,GA,-2.65,10.0,76.5,92,100,6.91,moderate rain
656,Half Moon Bay,US,37.46,-122.43,59.0,62,1,12.75,clear sky
657,Tomatlan,MX,19.93,-105.25,73.45,67,0,4.18,clear sky
658,Los Llanos De Aridane,ES,28.66,-17.92,62.6,77,20,9.17,few clouds
659,Ballina,AU,-28.87,153.57,75.2,83,75,8.05,broken clouds
660,Broome,US,42.25,-75.83,24.01,73,1,6.93,clear sky
661,Dawei,MM,14.08,98.2,73.06,70,98,3.13,overcast clouds
662,Aripuana,BR,-9.17,-60.63,73.26,91,84,0.47,light rain
663,Goure,NE,13.98,10.27,68.0,20,0,5.99,clear sky
664,Sergeyevka,KZ,53.88,67.42,-18.54,86,13,7.61,few clouds
665,Wonthaggi,AU,-38.6,145.59,70.0,53,24,8.99,few clouds
666,Smithers,CA,54.78,-127.17,21.2,85,90,3.36,light snow
667,Rockhampton,AU,-23.38,150.5,73.4,94,90,12.75,moderate rain
668,Turtas,RU,58.94,69.13,-10.25,90,100,7.56,overcast clouds
669,Puerto Colombia,CO,10.99,-74.95,78.8,83,20,14.99,few clouds
670,Sur,OM,22.57,59.53,66.74,53,0,6.55,clear sky
671,Namatanai,PG,-3.67,152.43,83.88,67,90,2.15,overcast clouds
672,Jiazi,CN,22.88,116.07,54.18,60,13,23.76,few clouds
673,Ulu-Telyak,RU,54.91,56.97,-8.05,91,100,1.01,overcast clouds
674,Havelock,US,34.88,-76.9,44.6,65,1,9.17,clear sky
675,Brenham,US,30.17,-96.4,69.8,73,90,14.99,overcast clouds
676,Simbahan,PH,6.3,120.58,82.6,81,78,7.16,broken clouds
677,Arlit,NE,18.74,7.39,64.85,24,12,6.33,few clouds
678,Lagos,NG,6.58,3.75,77.99,86,45,4.27,scattered clouds
679,Sorong,ID,-0.88,131.25,83.03,74,100,0.49,overcast clouds
680,Asau,RO,46.43,26.4,39.0,66,79,4.68,broken clouds
681,Lima,PE,-12.04,-77.03,71.6,83,75,13.87,broken clouds
682,Aksarka,RU,66.56,67.8,-17.21,88,96,11.14,overcast clouds
683,Norton,ZW,-17.88,30.7,66.99,84,98,1.99,overcast clouds
684,Phalodi,IN,27.13,72.37,46.11,51,10,6.73,clear sky
685,Cambridge,CA,43.36,-80.31,21.99,92,1,3.94,clear sky
686,Tatvan,TR,38.51,42.28,28.44,90,0,4.79,clear sky
687,Gien,FR,47.69,2.63,39.0,98,100,1.99,overcast clouds
688,Svetlogorsk,BY,52.63,29.73,33.48,93,39,7.16,scattered clouds
689,Ures,MX,29.43,-110.4,60.01,49,0,3.0,clear sky
690,Dumai,ID,1.68,101.45,73.92,95,86,0.56,overcast clouds
691,Nurota,UZ,40.56,65.69,26.6,86,0,9.17,mist
692,Beian,NO,63.66,9.57,41.0,65,0,14.99,clear sky
693,Cap Malheureux,MU,-19.98,57.61,75.0,81,3,5.01,clear sky
694,Envira,BR,-7.3,-70.22,73.53,97,88,2.33,overcast clouds
